Production Line,Approved items,Rejected items,Total items,Work Station,Avg. Fixing time,Avg. Supplying time,Avg. Production Time WS,Avg. Production time PL,Day,Downtime
PL#1, 63, 2, 65, WS#6@PL#1, 0.6797272259428601, 0.0, 3.9115615884440387, 8.113029902045936, 11, 92.03918167782858
PL#1, 127, 6, 133, WS#1@PL#1, 0.35172677026568455, 9.687201753952856, 3.950878204597323, 7.9786754403301074, 12, 3852.3073116964974
PL#1, 127, 6, 133, WS#2@PL#1, 0.41577440194961357, 8.558614547153297, 3.9926793811805217, 7.9786754403301074, 12, 454.0717666129602
PL#1, 127, 6, 133, WS#3@PL#1, 0.17642641244195248, 7.526290171755681, 3.9712152655436155, 7.9786754403301074, 12, 327.6369422532767
PL#1, 127, 6, 133, WS#4@PL#1, 0.2814577727570793, 8.611160698724307, 4.013295523537943, 7.9786754403301074, 12, 351.0084509174489
PL#1, 127, 6, 133, WS#5@PL#1, 0.3578492777430308, 13.42157707894044, 4.032130671613936, 7.9786754403301074, 12, 297.36286645586256
PL#1, 127, 6, 133, WS#6@PL#1, 0.8989788610042346, 7.5461208143363425, 3.9591165317740518, 7.9786754403301074, 12, 238.2591658653719
PL#1, 10, 1, 11, WS#1@PL#1, 0.21591984117231888, 4.76084208349676, 3.9137441328830147, 7.825091212613748, 13, 262.689863698355
PL#1, 10, 1, 11, WS#2@PL#1, 0.010700585626114645, 0.0, 4.290838347796916, 7.825091212613748, 13, 24.010700585626115
PL#1, 10, 1, 11, WS#3@PL#1, 0.20549298275594197, 0.0, 4.167966994889671, 7.825091212613748, 13, 24.205492982755942
PL#1, 10, 1, 11, WS#4@PL#1, 0.0, 0.0, 4.100710308513366, 7.825091212613748, 13, 24
PL#1, 10, 1, 11, WS#5@PL#1, 0.0, 0.0, 3.395767154027814, 7.825091212613748, 13, 24
PL#1, 10, 1, 11, WS#6@PL#1, 0.0, 0.0, 4.1157285456583175, 7.825091212613748, 13, 24
PL#1, 550, 42, 592, WS#1@PL#1, 0.3353318787686636, 14.453073835539621, 3.9837624726079834, 9.024906106220039, 14, 23730.584209997603
PL#1, 550, 42, 592, WS#2@PL#1, 0.32933732278397876, 11.377624618588019, 3.9815818779060246, 9.024906106220039, 14, 3172.0331134157877
PL#1, 550, 42, 592, WS#3@PL#1, 0.3203693167756834, 10.704436398508564, 4.0345076524229215, 9.024906106220039, 14, 2300.458793685521
PL#1, 550, 42, 592, WS#4@PL#1, 0.34867072595034515, 12.97674841229546, 3.9520426197301175, 9.024906106220039, 14, 2060.693776928846
PL#1, 550, 42, 592, WS#5@PL#1, 0.3242624765258496, 17.170625286386265, 4.065535181253364, 9.024906106220039, 14, 2245.1760122559826
PL#1, 550, 42, 592, WS#6@PL#1, 0.401343608892408, 14.168884312818808, 4.017172788346963, 9.024906106220039, 14, 1731.4608665551964
PL#1, 485, 23, 508, WS#1@PL#1, 0.363127373632532, 12.718321673502471, 3.99699180248274, 8.875868156999367, 15, 16677.79177500267
PL#1, 485, 23, 508, WS#2@PL#1, 0.2747316692474991, 12.858450217444007, 3.9152553958274163, 8.875868156999367, 15, 2344.472132568902
PL#1, 485, 23, 508, WS#3@PL#1, 0.2909054239983173, 8.340149388557656, 4.001247022518185, 8.875868156999367, 15, 1569.0496658955306
PL#1, 485, 23, 508, WS#4@PL#1, 0.36988281332529666, 9.853147282692518, 4.004215498060199, 8.875868156999367, 15, 1268.705376924212
PL#1, 485, 23, 508, WS#5@PL#1, 0.29697869817901607, 14.034613928572327, 3.9860427307653334, 8.875868156999367, 15, 1993.2226750582054
